Student_id,Age,Gender,Academic_level,Country,Avg_Daily_Usage_hours,Most used Platform,Affects Academic Performance,Relationships,Conflict,Sleep Hours per night,Mental health Score,Addicted Score
4004,22,Female,Undergraduate,Hungary,5.4,Twitter,No,Single,Facebook,8,8,1
4005,17,Female,High School,Spain,8.2,LINE,No,Single,Instagram,6,1,9
4006,18,Male,High School,Greece,3.2,Instagram,No,Single,Instagram,8,8,4
4007,19,Female,Undergraduate,Thailand,6,Tik-Tok,Yes,Complicated,Facebook,6,4,4
4008,19,Female,Undergraduate,Nigeria,5,Facebook,Yes,Single,WhatsApp,7,4,6
4009,26,Male,Graduate,Switzerland,3.7,Linkdin,No,Single,Twitter,8,3,2
4010,16,Male,High School,Switzerland,3.8,Snapchat,Yes,Complicated,Facebook,7,8,2
4011,17,Female,High School,Singapore,6.2,Instagram,No,Complicated,WhatsApp,7,3,2
4012,23,Male,Graduate,South Africa,6.7,Instagram,Yes,In-Relationship,Instagram,4,10,7
4013,15,Female,High School,Chile,4.3,Instagram,Yes,Complicated,Instagram,6,7,9
4014,22,Male,Undergraduate,South Korea,3.4,Linkdin,No,In-Relationship,WhatsApp,4,9,2
4015,22,Female,Undergraduate,Egypt,4,Snapchat,Yes,Single,Instagram,8,4,9
4016,24,Male,Graduate,Spain,4.2,Linkdin,Yes,Single,Twitter,8,1,9
4017,17,Female,High School,Japan,4.8,WhatsApp,No,In-Relationship,LinkedIn,7,7,7
4018,20,Male,Undergraduate,Finland,4.7,LINE,Yes,Single,Twitter,8,2,7
4019,17,Female,High School,Turkey,6.3,Twitter,Yes,Single,Facebook,6,1,3
4020,20,Female,Undergraduate,Indonesia,6.5,Instagram,Yes,Single,Twitter,4,1,3
4021,17,Male,High School,China,5.2,WhatsApp,Yes,Single,Twitter,5,5,8
4022,26,Male,Graduate,Pakistan,6.2,Twitter,Yes,Single,Snapchat,6,10,6
4023,25,Female,Graduate,Israel,5.8,Instagram,No,Single,WhatsApp,7,10,7
4024,21,Male,Undergraduate,Egypt,5.4,Snapchat,Yes,Complicated,Snapchat,7,6,1
4025,20,Male,Undergraduate,Turkey,9.7,WhatsApp,Yes,Single,WhatsApp,8,9,7
4026,25,Male,Graduate,Czech Republic,6,Facebook,Yes,In-Relationship,Instagram,4,3,7
4027,23,Male,Graduate,Hungary,5,Instagram,No,Single,Twitter,8,9,5
4028,19,Female,Undergraduate,South Korea,3.4,Snapchat,Yes,Single,Instagram,7,3,10
4029,15,Male,High School,Argentina,5.5,Tik-Tok,No,In-Relationship,LinkedIn,6,9,2
4030,21,Female,Undergraduate,New Zealand,9.5,Instagram,No,In-Relationship,Snapchat,7,7,9
4031,16,Male,High School,Philippines,5.5,WhatsApp,No,Single,Snapchat,6,3,5
4032,16,Male,High School,Canada,7.8,Twitter,Yes,Single,Instagram,7,6,4
4033,17,Male,High School,UK,3.6,LINE,No,Single,Snapchat,5,10,8
4034,24,Male,Graduate,Malaysia,5.4,Instagram,Yes,Single,LinkedIn,7,6,8
4035,16,Female,High School,Brazil,4.9,Instagram,Yes,Single,Snapchat,6,5,7
4036,26,Female,Graduate,Pakistan,6.1,WhatsApp,No,Complicated,Instagram,7,9,8
4037,18,Male,High School,Switzerland,4.8,Snapchat,No,In-Relationship,WhatsApp,4,10,9
4038,18,Female,High School,Switzerland,9.8,Instagram,Yes,Single,Twitter,4,3,5
4039,21,Female,Undergraduate,Ireland,5.1,Instagram,No,Single,Instagram,7,1,5
4040,24,Male,Graduate,Austria,8.4,Twitter,Yes,In-Relationship,Facebook,5,2,1
4041,25,Female,Graduate,Thailand,3.4,Twitter,No,Single,Instagram,6,10,7
4042,23,Female,Graduate,Malaysia,9.4,Facebook,Yes,Complicated,WhatsApp,4,4,5
4043,17,Female,High School,Czech Republic,3.8,Snapchat,No,Single,Snapchat,4,6,2
4044,16,Male,High School,France,6.5,WhatsApp,Yes,Single,Snapchat,7,10,1
4045,19,Male,Undergraduate,Chile,6.3,Instagram,Yes,Single,Twitter,7,6,9
4046,19,Female,Undergraduate,Italy,9.4,Snapchat,Yes,Single,Tik-Tok,7,9,3
4047,20,Female,Undergraduate,Norway,8.9,WhatsApp,No,Complicated,WhatsApp,5,5,3
4048,18,Female,High School,Vietnam,8.6,WhatsApp,No,Complicated,Facebook,4,6,5
4049,25,Female,Graduate,Pakistan,8.6,Snapchat,No,In-Relationship,WhatsApp,4,3,10
4050,26,Male,Graduate,Belgium,3.4,LINE,No,Single,WhatsApp,4,7,5
4051,26,Male,Graduate,India,8.2,Snapchat,Yes,In-Relationship,Facebook,4,8,9
4052,20,Male,Undergraduate,France,8.5,Snapchat,Yes,Single,Instagram,8,4,1
4053,16,Male,High School,Austria,6.3,Snapchat,Yes,Single,Twitter,8,1,4
4054,15,Male,High School,India,5,Instagram,Yes,Complicated,Instagram,4,4,4
4055,17,Male,High School,UAE,3.5,WhatsApp,Yes,In-Relationship,Facebook,4,2,5
4056,22,Male,Undergraduate,Sweden,8.1,Facebook,Yes,Complicated,Instagram,7,6,5
4057,21,Male,Undergraduate,Thailand,4.5,Twitter,Yes,In-Relationship,Snapchat,5,6,1
4058,16,Female,High School,UK,5.9,Linkdin,No,Complicated,Twitter,8,10,8
4059,26,Male,Graduate,South Korea,5,Snapchat,Yes,In-Relationship,Tik-Tok,7,8,4
4060,15,Female,High School,Turkey,8.7,Facebook,Yes,Complicated,WhatsApp,6,7,5
4061,24,Male,Graduate,Japan,6.4,Instagram,Yes,Complicated,WhatsApp,6,9,5
4062,25,Male,Graduate,France,9.6,WhatsApp,Yes,In-Relationship,Snapchat,5,7,2
4063,18,Female,High School,China,6.7,Instagram,No,Single,Facebook,4,5,10
4064,19,Male,Undergraduate,India,4.8,Linkdin,Yes,Single,WhatsApp,7,6,10
4065,18,Female,High School,New Zealand,8.1,Snapchat,Yes,Complicated,LinkedIn,4,6,10
4066,16,Male,High School,Belgium,3.9,WhatsApp,No,Single,Twitter,4,5,8
4067,15,Male,High School,Czech Republic,8.1,LINE,Yes,Complicated,LinkedIn,7,10,5
4068,15,Male,High School,Austria,6.1,WhatsApp,No,Complicated,Snapchat,6,4,4
4069,18,Female,High School,Mexico,8.8,Twitter,No,Complicated,Facebook,6,7,4
4070,24,Female,Graduate,Israel,3.8,Twitter,Yes,Single,WhatsApp,6,2,1
4071,18,Female,High School,Romania,7,LINE,Yes,Complicated,LinkedIn,6,6,4
4072,22,Male,Undergraduate,Finland,3.4,Snapchat,No,Single,Twitter,7,2,4
4073,22,Male,Undergraduate,Austria,8.2,WhatsApp,Yes,Complicated,Snapchat,5,9,9
4074,26,Male,Graduate,Nigeria,8.5,Instagram,No,Single,Instagram,7,7,6
4075,15,Male,High School,India,7.8,WhatsApp,Yes,Single,Twitter,4,7,9
4076,26,Male,Graduate,Nigeria,8.3,WhatsApp,Yes,Single,Facebook,7,2,4
4077,22,Male,Undergraduate,Czech Republic,6.8,Tik-Tok,Yes,Single,Facebook,8,7,4
4078,25,Male,Graduate,Poland,6.8,Snapchat,No,In-Relationship,WhatsApp,4,3,3
4079,18,Female,High School,Australia,6.7,Instagram,Yes,Single,Snapchat,6,3,4
4080,16,Female,High School,New Zealand,7.2,Facebook,Yes,Single,LinkedIn,8,7,4
4081,20,Male,Undergraduate,Denmark,6.8,Instagram,No,Single,Instagram,4,10,4
4082,23,Male,Graduate,India,9.4,Twitter,Yes,In-Relationship,WhatsApp,7,7,4
4083,19,Female,Undergraduate,Malaysia,6.8,WhatsApp,Yes,Single,Instagram,6,10,10
4084,25,Female,Graduate,USA,5,WhatsApp,No,Single,Twitter,6,4,1
4085,22,Female,Undergraduate,Spain,8.4,Tik-Tok,Yes,Single,Snapchat,5,9,1
4086,21,Female,Undergraduate,Saudi Arabia,4.4,Snapchat,Yes,Single,WhatsApp,5,1,3
4087,16,Male,High School,Austria,8.1,Instagram,No,Single,Facebook,8,6,6
4088,25,Male,Graduate,Norway,7.9,Snapchat,No,Single,Facebook,4,9,8
4089,22,Male,Undergraduate,Chile,10,Twitter,Yes,Single,Instagram,5,10,5
4090,22,Male,Undergraduate,China,5.7,LINE,Yes,Complicated,Facebook,7,6,9
4091,19,Male,Undergraduate,South Africa,7.6,Linkdin,Yes,In-Relationship,Twitter,6,2,7
4092,25,Female,Graduate,Ireland,5.8,LINE,Yes,In-Relationship,Twitter,7,8,8
4093,21,Male,Undergraduate,Germany,4,Facebook,Yes,Complicated,LinkedIn,5,1,6
4094,24,Female,Graduate,Finland,5.5,Facebook,No,In-Relationship,WhatsApp,6,3,2
4095,24,Female,Graduate,Russia,5.1,Facebook,No,In-Relationship,Snapchat,6,6,1
4096,15,Female,High School,Portugal,4.9,Twitter,Yes,In-Relationship,Snapchat,7,9,1
4097,18,Female,High School,Argentina,7.2,Instagram,Yes,In-Relationship,LinkedIn,8,7,8
4098,25,Female,Graduate,Malaysia,3.6,Twitter,Yes,Single,LinkedIn,6,4,1
4099,26,Male,Graduate,Pakistan,7.7,Facebook,Yes,Complicated,LinkedIn,5,2,9
4100,18,Male,High School,Austria,4.2,Tik-Tok,No,Complicated,Instagram,7,10,6
4101,20,Female,Undergraduate,Israel,9.9,Facebook,Yes,In-Relationship,Snapchat,8,9,4
4102,17,Male,High School,Czech Republic,4.3,Tik-Tok,Yes,Single,Tik-Tok,7,3,6
4103,17,Female,High School,Russia,3.1,WhatsApp,No,In-Relationship,Instagram,7,5,8
4104,15,Male,High School,Italy,4.6,Twitter,No,Single,LinkedIn,8,3,6
4105,23,Male,Graduate,Chile,7.3,Snapchat,Yes,Single,Instagram,5,6,4
4106,20,Female,Undergraduate,Vietnam,7.5,LINE,No,Complicated,Twitter,6,6,5
4107,26,Female,Graduate,Saudi Arabia,7.8,Snapchat,Yes,Single,Instagram,5,7,7
4108,19,Male,Undergraduate,Netherlands,9.3,Linkdin,Yes,Single,Instagram,7,4,8
4109,17,Male,High School,Egypt,4.5,Tik-Tok,No,In-Relationship,Tik-Tok,6,1,10
4110,19,Female,Undergraduate,Argentina,9.1,LINE,Yes,In-Relationship,WhatsApp,7,8,7
4111,18,Male,High School,South Africa,5.6,Instagram,Yes,Single,Snapchat,6,2,4
4112,19,Male,Undergraduate,Sweden,4.6,Instagram,Yes,Single,WhatsApp,8,9,10
4113,19,Male,Undergraduate,Greece,9.3,LINE,Yes,Complicated,Snapchat,7,6,1
4114,25,Male,Graduate,Russia,5.2,Tik-Tok,Yes,Complicated,Tik-Tok,7,2,4
4115,16,Male,High School,South Korea,5,Facebook,Yes,Complicated,Instagram,6,5,3
4116,22,Female,Undergraduate,Hungary,4.6,Instagram,No,Single,LinkedIn,6,10,9
4117,24,Male,Graduate,Canada,6.5,Twitter,Yes,Single,Facebook,8,4,1
4118,22,Female,Undergraduate,Norway,3.1,WhatsApp,No,Single,WhatsApp,4,10,3
4119,23,Female,Graduate,Netherlands,5.7,Linkdin,Yes,Complicated,Twitter,5,4,8
4120,17,Female,High School,Thailand,6.2,Facebook,Yes,Single,WhatsApp,4,8,2
4121,21,Male,Undergraduate,Argentina,6.6,Tik-Tok,Yes,In-Relationship,Instagram,4,6,3
4122,21,Female,Undergraduate,Australia,6.3,Snapchat,Yes,In-Relationship,Facebook,8,8,6
4123,21,Female,Undergraduate,Egypt,6.5,Facebook,No,Single,Snapchat,6,5,10
4124,16,Female,High School,Netherlands,3.2,Tik-Tok,No,Single,WhatsApp,8,10,8
4125,23,Male,Graduate,Canada,9.3,Linkdin,Yes,In-Relationship,Instagram,8,10,2
4126,15,Male,High School,Mexico,4.8,Instagram,Yes,In-Relationship,WhatsApp,6,3,7
4127,25,Female,Graduate,Sweden,5.6,WhatsApp,Yes,Complicated,LinkedIn,5,4,9
4128,26,Male,Graduate,Switzerland,3,Instagram,Yes,In-Relationship,WhatsApp,6,5,7
4129,21,Female,Undergraduate,Australia,3.7,WhatsApp,Yes,In-Relationship,LinkedIn,8,6,1
4130,24,Male,Graduate,Hungary,7.4,Instagram,Yes,Single,Instagram,8,10,4
4131,21,Male,Undergraduate,Malaysia,5.6,LINE,Yes,Complicated,Instagram,4,9,3
4132,26,Female,Graduate,Egypt,6.9,Instagram,Yes,In-Relationship,Tik-Tok,7,5,5
4133,20,Female,Undergraduate,India,5,Linkdin,Yes,Complicated,Snapchat,4,8,10
4134,19,Male,Undergraduate,France,6.6,WhatsApp,Yes,Single,WhatsApp,5,4,5
4135,17,Male,High School,Kenya,3.8,Snapchat,Yes,Complicated,LinkedIn,8,9,8
4136,16,Female,High School,Singapore,9.1,Twitter,No,In-Relationship,Instagram,6,1,7
4137,26,Male,Graduate,Philippines,5.2,LINE,No,Single,Snapchat,4,1,6
4138,21,Female,Undergraduate,USA,3.4,Instagram,Yes,Complicated,Instagram,7,6,1
4139,22,Male,Undergraduate,New Zealand,5.7,Linkdin,Yes,Single,Instagram,4,3,5
4140,15,Male,High School,Egypt,5.1,Linkdin,Yes,Complicated,LinkedIn,5,3,2
4141,20,Male,Undergraduate,Singapore,9.9,Twitter,No,Complicated,Instagram,6,4,6
4142,25,Male,Graduate,Ireland,3.1,Snapchat,Yes,Single,Facebook,6,1,8
4143,16,Male,High School,Italy,9.6,Linkdin,No,Complicated,WhatsApp,4,2,8
4144,19,Male,Undergraduate,Thailand,6,Snapchat,No,Complicated,WhatsApp,7,5,7
4145,25,Male,Graduate,Austria,6.5,WhatsApp,No,In-Relationship,WhatsApp,6,8,10
4146,26,Female,Graduate,Thailand,3.2,LINE,Yes,Single,Instagram,7,3,9
4147,21,Male,Undergraduate,Poland,6.9,Tik-Tok,Yes,Single,Snapchat,5,1,8
4148,21,Male,Undergraduate,Colombia,9.7,Tik-Tok,Yes,Single,Twitter,8,9,5
4149,15,Male,High School,South Korea,5.6,Instagram,Yes,Complicated,Facebook,8,10,6
4150,19,Male,Undergraduate,China,7.5,WhatsApp,Yes,Complicated,Snapchat,6,4,7
4151,15,Female,High School,Malaysia,3.8,Linkdin,Yes,Single,Twitter,8,6,4
4152,19,Female,Undergraduate,South Korea,5.1,Instagram,Yes,Complicated,Instagram,4,4,2
4153,19,Male,Undergraduate,Indonesia,5.9,Snapchat,No,Single,Snapchat,4,3,5
4154,16,Male,High School,India,6.2,Tik-Tok,No,Complicated,Instagram,6,10,9
4155,16,Male,High School,New Zealand,9.7,Twitter,No,Complicated,Snapchat,8,8,2
4156,21,Male,Undergraduate,Malaysia,9.4,Twitter,Yes,Complicated,LinkedIn,4,7,2
4157,24,Female,Graduate,Italy,4.4,Instagram,No,Single,Instagram,8,3,7
4158,19,Male,Undergraduate,India,6.2,Instagram,Yes,In-Relationship,Twitter,4,9,3
4159,19,Female,Undergraduate,Singapore,4.9,Facebook,No,Complicated,Twitter,8,4,5
4160,18,Female,High School,South Africa,6.3,Instagram,Yes,Single,Tik-Tok,6,6,8
4161,26,Male,Graduate,Ireland,9.3,WhatsApp,Yes,Single,Snapchat,7,5,10
4162,23,Male,Graduate,Chile,7.5,LINE,No,In-Relationship,Snapchat,5,8,3
4163,20,Female,Undergraduate,Finland,7,Snapchat,Yes,Complicated,Twitter,6,1,8
4164,20,Female,Undergraduate,Spain,4.6,LINE,No,Single,Instagram,8,6,1
4165,20,Male,Undergraduate,Egypt,4.7,Instagram,Yes,Single,LinkedIn,8,2,7
4166,22,Male,Undergraduate,Russia,9.7,Facebook,Yes,Complicated,WhatsApp,8,10,1
4167,24,Male,Graduate,South Africa,9.2,WhatsApp,Yes,In-Relationship,Snapchat,5,1,8
4168,18,Female,High School,Portugal,6.7,Snapchat,No,Single,Twitter,8,7,3
4169,17,Male,High School,Italy,5.7,Twitter,Yes,Complicated,Twitter,4,6,5
4170,19,Male,Undergraduate,Japan,9.3,Instagram,Yes,Single,Facebook,4,9,9
4171,20,Female,Undergraduate,Canada,8.3,Snapchat,Yes,Single,Twitter,5,6,7
4172,22,Female,Undergraduate,Germany,8.3,Instagram,Yes,In-Relationship,Instagram,4,6,9
4173,25,Male,Graduate,Italy,4.9,Snapchat,Yes,Complicated,Facebook,4,8,10
4174,18,Male,High School,Australia,3.3,Snapchat,Yes,Single,LinkedIn,7,6,8
4175,25,Female,Graduate,Austria,6.1,Tik-Tok,Yes,Complicated,Instagram,6,1,10
4176,20,Female,Undergraduate,France,6.3,LINE,Yes,Single,Instagram,8,8,4
4177,15,Female,High School,Italy,5.5,Twitter,No,Single,Instagram,6,1,8
4178,24,Female,Graduate,India,8.5,WhatsApp,Yes,Single,LinkedIn,5,2,7
4179,25,Male,Graduate,Philippines,3.8,WhatsApp,No,Single,Instagram,8,5,10
4180,19,Male,Undergraduate,Egypt,8,LINE,No,In-Relationship,Snapchat,8,8,6
4181,24,Male,Graduate,Poland,7,Snapchat,Yes,Single,WhatsApp,5,7,2
4182,20,Male,Undergraduate,Thailand,4.3,Tik-Tok,Yes,Complicated,Twitter,4,3,9
4183,21,Female,Undergraduate,Bangladesh,4.8,Twitter,No,Single,Tik-Tok,4,8,3
4184,18,Female,High School,Switzerland,4.7,WhatsApp,Yes,Single,Instagram,5,3,4
4185,18,Female,High School,Hungary,5,Snapchat,No,Single,Instagram,5,1,8
4186,25,Female,Graduate,Mexico,6.6,LINE,No,Single,LinkedIn,6,6,5
4187,16,Female,High School,Belgium,8.9,Facebook,Yes,Complicated,Snapchat,4,1,5
4188,15,Male,High School,Germany,6.5,Snapchat,Yes,Single,Instagram,7,4,4
4189,22,Male,Undergraduate,Hungary,9.9,Snapchat,Yes,Single,Twitter,4,9,8
4190,24,Female,Graduate,Chile,4.2,Facebook,Yes,Single,Twitter,4,3,7
4191,16,Male,High School,Israel,3.1,Snapchat,No,Complicated,Instagram,8,2,8
4192,23,Female,Graduate,Egypt,4.8,Tik-Tok,Yes,Single,LinkedIn,8,5,9
4193,16,Male,High School,Hungary,6.5,Snapchat,Yes,In-Relationship,Snapchat,4,10,2
4194,15,Female,High School,Romania,8.2,Instagram,Yes,Single,Twitter,4,8,4
4195,19,Male,Undergraduate,UAE,7.3,Linkdin,Yes,Single,Twitter,5,6,1
4196,17,Female,High School,Thailand,6.6,WhatsApp,No,Complicated,LinkedIn,7,7,8
4197,20,Female,Undergraduate,Greece,7.6,WhatsApp,Yes,Single,LinkedIn,7,3,1
4198,23,Male,Graduate,India,8.6,Snapchat,Yes,Complicated,WhatsApp,8,10,7
4199,24,Female,Graduate,Denmark,4.3,WhatsApp,No,Complicated,WhatsApp,7,1,7
4200,26,Female,Graduate,Sweden,3.8,Facebook,Yes,Single,WhatsApp,7,3,1
4201,25,Male,Graduate,Mexico,9.3,Twitter,Yes,Complicated,WhatsApp,5,10,2
4202,22,Male,Undergraduate,Switzerland,7.7,Snapchat,Yes,Single,Snapchat,6,3,3
4203,16,Female,High School,Vietnam,7.8,WhatsApp,No,Single,WhatsApp,6,3,8
4204,15,Female,High School,Colombia,6.2,WhatsApp,Yes,Single,Facebook,7,6,3
4205,22,Male,Undergraduate,Austria,8.1,Instagram,No,Complicated,Twitter,4,10,6
4206,19,Male,Undergraduate,Sweden,8.5,Snapchat,Yes,Single,Snapchat,5,7,1
4207,20,Male,Undergraduate,Pakistan,7,WhatsApp,Yes,Single,Instagram,4,6,7
4208,24,Female,Graduate,China,4,WhatsApp,No,In-Relationship,Snapchat,5,1,2
4209,17,Female,High School,Poland,8.3,LINE,No,In-Relationship,Twitter,4,2,8
4210,16,Male,High School,Romania,6.8,Twitter,Yes,Single,Snapchat,7,7,7
4211,16,Female,High School,Austria,4.9,WhatsApp,Yes,Single,Instagram,7,2,7
4212,21,Male,Undergraduate,Egypt,3.9,Twitter,Yes,Single,Instagram,4,7,1
4213,22,Male,Undergraduate,Malaysia,10,Snapchat,No,Complicated,LinkedIn,5,6,2
4214,18,Male,High School,Brazil,6.1,Linkdin,No,Single,Snapchat,7,4,5
4215,21,Male,Undergraduate,Portugal,4.4,Facebook,Yes,In-Relationship,Instagram,6,10,10
4216,17,Female,High School,Mexico,8.5,Linkdin,Yes,Single,WhatsApp,7,10,9
4217,16,Male,High School,France,5.3,Facebook,Yes,Single,WhatsApp,5,9,7
4218,24,Female,Graduate,Spain,7.7,WhatsApp,Yes,Complicated,Facebook,5,6,7
4219,26,Male,Graduate,India,4.4,Snapchat,No,Single,Twitter,4,6,7
4220,20,Female,Undergraduate,Portugal,8.1,Twitter,Yes,Single,Instagram,5,4,8
4221,19,Male,Undergraduate,Germany,9,Linkdin,Yes,Complicated,Instagram,4,3,10
4222,16,Male,High School,Singapore,7.1,Facebook,Yes,Single,Facebook,7,2,2
4223,17,Female,High School,South Korea,8.4,Tik-Tok,No,Single,Instagram,6,3,4
4224,22,Female,Undergraduate,Mexico,5.3,Instagram,Yes,Single,Instagram,6,1,2
4225,21,Male,Undergraduate,Netherlands,4.1,Instagram,Yes,In-Relationship,WhatsApp,6,10,8
4226,24,Male,Graduate,Philippines,8,LINE,Yes,Single,Instagram,8,1,9
4227,18,Male,High School,Hungary,7.9,LINE,Yes,In-Relationship,Instagram,6,10,10
4228,21,Male,Undergraduate,Pakistan,6.1,Instagram,Yes,Single,Snapchat,5,9,3
4229,23,Female,Graduate,Japan,9.7,Snapchat,Yes,Single,Instagram,7,1,5
4230,19,Male,Undergraduate,New Zealand,9.9,Instagram,Yes,In-Relationship,Twitter,6,1,5
4231,25,Male,Graduate,Bangladesh,9.2,Instagram,Yes,Complicated,Instagram,8,1,9
4232,25,Female,Graduate,Portugal,4.9,Instagram,Yes,Single,Snapchat,8,1,2
4233,25,Male,Graduate,Indonesia,9.1,Snapchat,Yes,Complicated,Twitter,4,10,8
4234,20,Female,Undergraduate,Belgium,9.8,Snapchat,Yes,Single,WhatsApp,8,5,9
4235,15,Female,High School,Bangladesh,6.6,Instagram,Yes,In-Relationship,Facebook,5,1,2
4236,26,Female,Graduate,Austria,7.6,LINE,No,Single,Instagram,6,10,8
4237,19,Male,Undergraduate,USA,5.1,LINE,Yes,Single,LinkedIn,4,10,4
4238,18,Male,High School,Singapore,5.8,WhatsApp,Yes,In-Relationship,WhatsApp,7,5,4
4239,20,Male,Undergraduate,Turkey,3.8,Instagram,Yes,Single,Twitter,6,2,4
4240,26,Male,Graduate,Bangladesh,7.4,Facebook,No,In-Relationship,LinkedIn,5,2,8
4241,17,Female,High School,New Zealand,6.6,LINE,No,Single,Instagram,7,6,2
4242,16,Male,High School,South Africa,6,Linkdin,Yes,Single,WhatsApp,7,3,3
4243,16,Female,High School,India,3.2,LINE,Yes,Single,Facebook,4,5,5
4244,16,Female,High School,Switzerland,8,WhatsApp,Yes,Complicated,Twitter,4,9,3
4245,20,Female,Undergraduate,South Africa,8.4,WhatsApp,Yes,Single,Instagram,6,10,6
4246,16,Female,High School,China,9.4,Linkdin,No,Single,LinkedIn,5,5,3
4247,15,Male,High School,Chile,8.6,WhatsApp,No,In-Relationship,WhatsApp,7,7,5
4248,16,Male,High School,Saudi Arabia,7.4,Linkdin,No,Single,Twitter,7,4,7
4249,16,Female,High School,Ireland,9.6,Facebook,Yes,Complicated,Snapchat,6,1,2
4250,23,Female,Graduate,Greece,5.8,Facebook,Yes,Single,WhatsApp,6,1,10
4251,26,Female,Graduate,India,5.1,Linkdin,Yes,In-Relationship,LinkedIn,8,5,10
4252,24,Female,Graduate,Israel,6.7,WhatsApp,Yes,In-Relationship,Facebook,6,2,5
4253,23,Female,Graduate,Pakistan,4.6,Twitter,No,Single,Instagram,4,2,4
4254,18,Male,High School,France,8.1,Linkdin,Yes,In-Relationship,WhatsApp,7,3,7
4255,24,Male,Graduate,Egypt,7.5,Instagram,Yes,Single,Instagram,8,3,2
4256,21,Male,Undergraduate,Kenya,7.2,WhatsApp,No,In-Relationship,Twitter,8,2,1
4257,17,Male,High School,South Africa,9.3,Tik-Tok,No,In-Relationship,Instagram,7,4,7
4258,25,Female,Graduate,Ireland,6.9,Tik-Tok,No,Single,LinkedIn,5,1,1
4259,25,Female,Graduate,Saudi Arabia,4,WhatsApp,Yes,In-Relationship,Instagram,7,6,2
4260,24,Male,Graduate,Brazil,6.7,Instagram,Yes,Single,Tik-Tok,4,8,8
4261,18,Female,High School,Vietnam,8.7,Instagram,Yes,Complicated,Twitter,4,6,5
4262,16,Male,High School,Norway,6.5,Snapchat,Yes,Single,Instagram,4,10,1
4263,24,Female,Graduate,Greece,7.1,Facebook,Yes,In-Relationship,Snapchat,5,2,5
4264,17,Male,High School,Austria,7.2,LINE,Yes,In-Relationship,Snapchat,6,6,4
4265,26,Male,Graduate,South Africa,4.3,Instagram,Yes,Complicated,Instagram,6,2,9
4266,17,Female,High School,USA,7.9,Snapchat,Yes,Single,Snapchat,5,2,5
4267,15,Female,High School,Nigeria,8.2,LINE,No,Single,Instagram,6,9,7
4268,25,Female,Graduate,Turkey,4.1,Instagram,No,Single,Instagram,6,2,8
4269,22,Male,Undergraduate,Germany,4.5,Twitter,No,Complicated,LinkedIn,5,5,6
4270,17,Male,High School,Spain,6.8,Instagram,Yes,Complicated,Instagram,6,9,9
4271,25,Female,Graduate,USA,8.6,WhatsApp,No,Single,LinkedIn,7,8,9
4272,20,Male,Undergraduate,Hungary,8.2,WhatsApp,Yes,Single,Twitter,4,10,8
4273,17,Male,High School,South Korea,6.1,Instagram,No,In-Relationship,Instagram,4,4,6
4274,24,Female,Graduate,China,8.1,WhatsApp,Yes,In-Relationship,LinkedIn,5,6,5
4275,16,Male,High School,Egypt,4.2,Facebook,Yes,Single,LinkedIn,6,4,3
4276,23,Male,Graduate,Russia,9.4,Snapchat,Yes,Complicated,Instagram,4,8,8
4277,26,Female,Graduate,Vietnam,9,Tik-Tok,No,Single,Twitter,5,6,5
4278,19,Female,Undergraduate,Argentina,8.4,LINE,Yes,Single,LinkedIn,5,9,4
4279,17,Male,High School,Bangladesh,9.1,Instagram,Yes,In-Relationship,Twitter,8,1,3
4280,25,Female,Graduate,Saudi Arabia,8.7,Tik-Tok,No,Complicated,Instagram,6,10,6
4281,15,Male,High School,Austria,4.9,Facebook,Yes,In-Relationship,Instagram,4,10,4
4282,23,Female,Graduate,Pakistan,9.6,Snapchat,No,In-Relationship,WhatsApp,8,1,7
4283,23,Female,Graduate,Norway,9.5,Snapchat,Yes,Single,Snapchat,6,1,10
4284,20,Female,Undergraduate,New Zealand,3.1,Facebook,Yes,Single,LinkedIn,4,10,3
4285,25,Male,Graduate,Spain,3.3,Linkdin,Yes,Single,Instagram,6,9,3
4286,25,Male,Graduate,Turkey,10,Tik-Tok,No,In-Relationship,Facebook,8,2,8
4287,23,Male,Graduate,India,4.2,Instagram,Yes,Single,Instagram,4,4,3
4288,21,Female,Undergraduate,Australia,9.9,Instagram,Yes,Single,Snapchat,7,9,4
4289,21,Male,Undergraduate,Singapore,7.2,Snapchat,Yes,In-Relationship,Facebook,8,1,8
4290,18,Female,High School,Greece,10,WhatsApp,Yes,Single,WhatsApp,7,8,5
4291,19,Male,Undergraduate,Spain,7.4,LINE,Yes,Single,Twitter,4,1,9
4292,25,Male,Graduate,South Africa,7.3,WhatsApp,No,In-Relationship,Snapchat,7,7,1
4293,18,Female,High School,Romania,7.5,LINE,Yes,Single,Tik-Tok,7,3,2
4294,25,Female,Graduate,Finland,4.7,WhatsApp,Yes,Single,Tik-Tok,7,10,5
4295,21,Female,Undergraduate,Israel,6.5,LINE,Yes,Complicated,Twitter,5,7,3
4296,20,Female,Undergraduate,Vietnam,3.8,Tik-Tok,No,Single,Instagram,7,8,5
4297,23,Male,Graduate,Canada,5,Instagram,Yes,Complicated,Twitter,5,5,10
4298,24,Female,Graduate,Denmark,4.2,WhatsApp,Yes,Complicated,Snapchat,7,7,3
4299,20,Male,Undergraduate,USA,8,Instagram,Yes,Single,Instagram,6,6,2
4300,18,Female,High School,Thailand,8.8,Facebook,Yes,Single,LinkedIn,5,5,3
